EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
455290,OTTAWA CO.,OTTAWA,05/20/2013,1725,Tornado, ,EF2,0,0,1000000,0,OK,CST-6, ,73707,C,115,TSA,0,0,NWS Storm Survey, ,10,800,4,SW,4,ENE,WYANDOTTE,05/20/2013,1740,36.8129,-94.8461,36.8298,-94.6706,"This tornado snapped or uprooted numerous trees and damaged numerous homes. It moved east-northeast for several miles but turned more easterly after crossing the Neosho River. The most significant damage occurred as the tornado crossed Highway 137, where a metal building and several homes were severely damaged. Many hardwood trees were also snapped above the ground in that area. Based on this damage, maximum estimated wind in the tornado was 115 to 125 mph.","Severe thunderstorms developed along a nearly stationary frontal boundary over central Oklahoma during the early afternoon hours of the 20th. Very unstable air combined with strong low-level and deep-layer shear resulted in long-lived supercells forming over central Oklahoma and moving eastward into eastern Oklahoma. Several tornadoes occurred from these storms across Osage, Washington, and Nowata Counties. The storms organized into bow echos and line segments over eastern Oklahoma, from which several other tornadoes developed during the early evening hours across Ottawa, Adair, and Le Flore Counties. Damaging wind and large hail was also widespread across the region from these storms.",261
455295,ADAIR CO.,PROCTOR,05/20/2013,1732,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,73707,C,1,TSA,0,0,NWS Storm Survey, ,2,150,2,SE,2,WNW,CHRISTIE,05/20/2013,1734,35.9476,-94.7581,35.9641,-94.7285,"This tornado uprooted trees and snapped a few other trees. Based on this damage, maximum estimated wind in the tornado was 95 to 105 mph.","Severe thunderstorms developed along a nearly stationary frontal boundary over central Oklahoma during the early afternoon hours of the 20th. Very unstable air combined with strong low-level and deep-layer shear resulted in long-lived supercells forming over central Oklahoma and moving eastward into eastern Oklahoma. Several tornadoes occurred from these storms across Osage, Washington, and Nowata Counties. The storms organized into bow echos and line segments over eastern Oklahoma, from which several other tornadoes developed during the early evening hours across Ottawa, Adair, and Le Flore Counties. Damaging wind and large hail was also widespread across the region from these storms.",262
455293,OTTAWA CO.,WYANDOTTE,05/20/2013,1732,Tornado, ,EF1,0,0,150000,0,OK,CST-6, ,73707,C,115,TSA,0,0,NWS Storm Survey, ,8.5,600,2,WNW,7,ENE,WYANDOTTE,05/20/2013,1741,36.8128,-94.7701,36.8295,-94.6184,"This is the first segment of a two segment tornado. In Ottawa County, Oklahoma, this tornado damaged several houses, damaged barns and outbuildings, and snapped or uprooted a number of trees. Based on this damage, maximum estimated wind in the tornado was 100 to 110 mph. The tornado moved in an easterly direction for much of its life cycle but turned more to the northeast as it approached the state line. It continued into Newton County, Missouri, and dissipated on the south side of the town of Seneca.","Severe thunderstorms developed along a nearly stationary frontal boundary over central Oklahoma during the early afternoon hours of the 20th. Very unstable air combined with strong low-level and deep-layer shear resulted in long-lived supercells forming over central Oklahoma and moving eastward into eastern Oklahoma. Several tornadoes occurred from these storms across Osage, Washington, and Nowata Counties. The storms organized into bow echos and line segments over eastern Oklahoma, from which several other tornadoes developed during the early evening hours across Ottawa, Adair, and Le Flore Counties. Damaging wind and large hail was also widespread across the region from these storms.",263
455296,ADAIR CO.,CHRISTIE,05/20/2013,1735,Tornado, ,EF1,0,0,15000,0,OK,CST-6, ,73707,C,1,TSA,0,0,NWS Storm Survey, ,2.5,300,2,WSW,1,N,CHRISTIE,05/20/2013,1737,35.939,-94.7271,35.969,-94.7012,"This tornado snapped or uprooted a number of trees and damaged a barn. Based on this damage, maximum estimated wind in the tornado was 100 to 110 mph.","Severe thunderstorms developed along a nearly stationary frontal boundary over central Oklahoma during the early afternoon hours of the 20th. Very unstable air combined with strong low-level and deep-layer shear resulted in long-lived supercells forming over central Oklahoma and moving eastward into eastern Oklahoma. Several tornadoes occurred from these storms across Osage, Washington, and Nowata Counties. The storms organized into bow echos and line segments over eastern Oklahoma, from which several other tornadoes developed during the early evening hours across Ottawa, Adair, and Le Flore Counties. Damaging wind and large hail was also widespread across the region from these storms.",264
455297,ADAIR CO.,ADDIELEE,05/20/2013,1740,Tornado, ,EF1,0,0,125000,0,OK,CST-6, ,73707,C,1,TSA,0,0,NWS Storm Survey, ,5.8,500,1,NE,4,SSE,BALLARD,05/20/2013,1745,35.9817,-94.614,36.0419,-94.5416,"This is the first segment of a two segment tornado. In Adair County, this tornado destroyed two barns and damaged a third barn. It also snapped or uprooted numerous trees as it moved northeast. Based on this damage, maximum estimated wind in this segment of the tornado was 100 to 110 mph. The tornado continued into Washington County, Arkansas, where it dissipated north of the town of Cincinnati.","Severe thunderstorms developed along a nearly stationary frontal boundary over central Oklahoma during the early afternoon hours of the 20th. Very unstable air combined with strong low-level and deep-layer shear resulted in long-lived supercells forming over central Oklahoma and moving eastward into eastern Oklahoma. Several tornadoes occurred from these storms across Osage, Washington, and Nowata Counties. The storms organized into bow echos and line segments over eastern Oklahoma, from which several other tornadoes developed during the early evening hours across Ottawa, Adair, and Le Flore Counties. Damaging wind and large hail was also widespread across the region from these storms.",265
453289,COAL CO.,LEHIGH,05/20/2013,1749,Tornado, ,EF1,0,0,30000,0,OK,CST-6, ,74673,C,29,OUN,0,0,Emergency Manager, ,5.9,250,4,WSW,2,E,LEHIGH,05/20/2013,1757,34.4479,-96.2849,34.47,-96.1849,"Emergency management and spotters reported a tornado near Lehigh. Damage to trees and outbuildings occurred. Damages estimated.","A tornado outbreak occurred during the afternoon and evening hours of the 20th. Several tornadoes occurred from central Oklahoma down through south central Oklahoma near the Red River. The strongest tornado touched down near Newcastle and traveled through Moore and south Oklahoma City. This tornado caused catastrophic damage in these areas, with a maximum rating of EF-5. The tornado claimed 24 lives and caused billions of dollars in damage. In addition to the tornadoes, large hail and damaging winds cause damage in many areas.",266
455299,LE FLORE CO.,MILTON,05/20/2013,1933,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,73707,C,79,TSA,0,0,NWS Storm Survey, ,0.7,260,2,S,2,SSE,MILTON,05/20/2013,1934,35.1399,-94.8763,35.1446,-94.8633,"This tornado damaged trees. Maximum estimated wind in the tornado based on this damage was 70 to 80 mph.","Severe thunderstorms developed along a nearly stationary frontal boundary over central Oklahoma during the early afternoon hours of the 20th. Very unstable air combined with strong low-level and deep-layer shear resulted in long-lived supercells forming over central Oklahoma and moving eastward into eastern Oklahoma. Several tornadoes occurred from these storms across Osage, Washington, and Nowata Counties. The storms organized into bow echos and line segments over eastern Oklahoma, from which several other tornadoes developed during the early evening hours across Ottawa, Adair, and Le Flore Counties. Damaging wind and large hail was also widespread across the region from these storms.",267
455300,LE FLORE CO.,NEFF,05/20/2013,1944,Tornado, ,EF1,0,0,5000,0,OK,CST-6, ,73707,C,79,TSA,0,0,NWS Storm Survey, ,8.5,500,1,ENE,2,S,ROCK IS,05/20/2013,1955,35.0737,-94.5888,35.1538,-94.4761,"This tornado damaged the roof of a home, uprooted several trees, and snapped a number of large tree limbs. Based on this damage, maximum estimated wind in the tornado was 90 to 100 mph.","Severe thunderstorms developed along a nearly stationary frontal boundary over central Oklahoma during the early afternoon hours of the 20th. Very unstable air combined with strong low-level and deep-layer shear resulted in long-lived supercells forming over central Oklahoma and moving eastward into eastern Oklahoma. Several tornadoes occurred from these storms across Osage, Washington, and Nowata Counties. The storms organized into bow echos and line segments over eastern Oklahoma, from which several other tornadoes developed during the early evening hours across Ottawa, Adair, and Le Flore Counties. Damaging wind and large hail was also widespread across the region from these storms.",268
459170,BEAVER CO.,CLEAR LAKE,05/28/2013,1408,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,76141,C,7,AMA,0,0,NWS Storm Survey, ,0.82,25,9,NNW,9,WSW,KNOWLES,05/28/2013,1411,36.7996,-100.33,36.8096,-100.3221,"A landspout tornado formed during the afternoon hours of the 28th. Eye-witness accounts described the landspout as a brief spin-up that started from the ground and connected with the base of a developing thunderstorm. Several pictures were taken by the eye-witnesses from U.S. Highway 83 approximately 4 miles south of Beaver (Beaver County). A National Weather Service survey team, using the eye-witness accounts, located the track of this landspout. Very little damage was evident given the landspout formed over grasslands and away from developed real estate. The max estimated wind speed was 60 mph. No injuries or fatalities were associated with this landspout tornado.","A severe weather outbreak brought hail, damaging winds, and tornadoes to portions of the Oklahoma Panhandle from the afternoon of the 28th into the early morning hours of the 29th. The morning upper air analysis on the 28th showed a mid-level shortwave trough rotating around the base of a longwave trough situated from Idaho to Arizona. At the surface, a dryline was situated from the northeastern Oklahoma Panhandle to the southwestern Texas Panhandle. The 6 AM CST upper air sounding from Amarillo showed a low level capping inversion with significant elevated instability. Also deep layer shear was primed for the development of discrete supercells. By noon, the northern portion of the dryline had moved into south central Kansas before stretching back into the southwestern Texas Panhandle, as instability values increased across the area. At this time, the combination of a residual cold frontal boundary and the dryline helped to form two landspout tornadoes as thunderstorms developed along the dryline across Beaver County. These tornadoes formed over undeveloped land and produced little damage.||During the late evening the dryline began to retreat westward as the nocturnal low level jet transported moisture from the Gulf of Mexico northwestward. This allowed the remnants of a supercell that brought severe weather to the Texas Panhandle to move into Beaver County. These storms produced isolated downbursts while decaying over the county.",269
459172,BEAVER CO.,FORGAN,05/28/2013,1429,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,76141,C,7,AMA,0,0,NWS Storm Survey, ,1.77,25,6,E,7,ESE,FORGAN,05/28/2013,1440,36.903,-100.4272,36.8804,-100.412,"A landspout tornado formed during the afternoon hours of the 28th near the town of Beaver (Beaver County). Eye-witness accounts stated the landspout developed north of the Beaver Sand Dunes State Park east of State Road 23. A National Weather Service survey team located the start of the track approximately 4 miles north of Beaver (Beaver County). Eye-witness reported that the landspout traveled to the northwest, crossed State Road 23, and traveled west of State Road 23 before dissipating approximately 5 miles north-northwest of Beaver (Beaver County). The survey team verified the eye-witness accounts and noted that little damage was evident since the landspout formed over undeveloped grassland. The estimated max wind speed with this tornado was 60 mph. No injuries or fatalities were associated with this landspout.","A severe weather outbreak brought hail, damaging winds, and tornadoes to portions of the Oklahoma Panhandle from the afternoon of the 28th into the early morning hours of the 29th. The morning upper air analysis on the 28th showed a mid-level shortwave trough rotating around the base of a longwave trough situated from Idaho to Arizona. At the surface, a dryline was situated from the northeastern Oklahoma Panhandle to the southwestern Texas Panhandle. The 6 AM CST upper air sounding from Amarillo showed a low level capping inversion with significant elevated instability. Also deep layer shear was primed for the development of discrete supercells. By noon, the northern portion of the dryline had moved into south central Kansas before stretching back into the southwestern Texas Panhandle, as instability values increased across the area. At this time, the combination of a residual cold frontal boundary and the dryline helped to form two landspout tornadoes as thunderstorms developed along the dryline across Beaver County. These tornadoes formed over undeveloped land and produced little damage.||During the late evening the dryline began to retreat westward as the nocturnal low level jet transported moisture from the Gulf of Mexico northwestward. This allowed the remnants of a supercell that brought severe weather to the Texas Panhandle to move into Beaver County. These storms produced isolated downbursts while decaying over the county.",270
